index,feature,coefficient,odds_ratio,importance,family
288,BENE_COUNTY_CD_875,-0.0656814854688516,0.9364290830659376,0.0656814854688516,Geography
289,BENE_COUNTY_CD_876,-0.4053478950235465,0.6667448133028933,0.4053478950235465,Geography
290,BENE_COUNTY_CD_878,0.3042754217982551,1.3556423781383744,0.3042754217982551,Geography
291,BENE_COUNTY_CD_879,-0.2130070778376772,0.8081504172387739,0.2130070778376772,Geography
292,BENE_COUNTY_CD_88,-0.7768662436692285,0.4598447972700702,0.7768662436692285,Geography
293,BENE_COUNTY_CD_880,0.4937187854708355,1.6383977547509316,0.4937187854708355,Geography
294,BENE_COUNTY_CD_881,2.1023912089686303,8.185720296513093,2.1023912089686303,Geography
295,BENE_COUNTY_CD_882,0.1822402554694518,1.1999024423764324,0.1822402554694518,Geography
296,BENE_COUNTY_CD_883,-0.0626688638736288,0.9392544432776831,0.0626688638736288,Geography
297,BENE_COUNTY_CD_884,-0.0763082063769875,0.9265305999093816,0.0763082063769875,Geography
298,BENE_COUNTY_CD_885,-0.4822270448715164,0.6174068667872639,0.4822270448715164,Geography
299,BENE_COUNTY_CD_886,-0.1656745228633483,0.8473219732432599,0.1656745228633483,Geography
300,BENE_COUNTY_CD_888,-0.0686832765978901,0.9336223332972714,0.0686832765978901,Geography
301,BENE_COUNTY_CD_890,0.1917226579143571,1.2113345163323253,0.1917226579143571,Geography
302,BENE_COUNTY_CD_891,-0.3178690842838867,0.7276980492901236,0.3178690842838867,Geography
303,BENE_COUNTY_CD_892,0.4309925402353074,1.5387840709469678,0.4309925402353074,Geography
304,BENE_COUNTY_CD_90,0.2474444744327729,1.2807482461365134,0.2474444744327729,Geography
305,BENE_COUNTY_CD_900,-0.0277423609319381,0.9726389243091792,0.0277423609319381,Geography
306,BENE_COUNTY_CD_901,-0.8536790840836932,0.4258453256027948,0.8536790840836932,Geography
307,BENE_COUNTY_CD_902,-0.7766948892411728,0.4599236004637461,0.7766948892411728,Geography
308,BENE_COUNTY_CD_903,-0.1054911443990581,0.8998824418112976,0.1054911443990581,Geography
309,BENE_COUNTY_CD_905,-0.5721884544077079,0.5642891653179201,0.5721884544077079,Geography
310,BENE_COUNTY_CD_910,0.2834977795132917,1.3277659320239854,0.2834977795132917,Geography
311,BENE_COUNTY_CD_911,0.1079171618063192,1.1139554635058506,0.1079171618063192,Geography
312,BENE_COUNTY_CD_912,-0.2962491287998463,0.743602152230622,0.2962491287998463,Geography
313,BENE_COUNTY_CD_913,-0.053870334190098,0.9475549640182525,0.053870334190098,Geography
314,BENE_COUNTY_CD_920,0.0950518544456539,1.0997158788048969,0.0950518544456539,Geography
315,BENE_COUNTY_CD_921,0.5125737777125629,1.6695828047641288,0.5125737777125629,Geography
316,BENE_COUNTY_CD_930,0.2715897439052415,1.312048614939616,0.2715897439052415,Geography
317,BENE_COUNTY_CD_931,-0.4699809560963059,0.6250141708790421,0.4699809560963059,Geography
318,BENE_COUNTY_CD_932,-0.0112327776559741,0.9888300744363108,0.0112327776559741,Geography
319,BENE_COUNTY_CD_940,-0.0614137102226919,0.9404340920867073,0.0614137102226919,Geography
320,BENE_COUNTY_CD_941,0.150158012719288,1.1620178418214526,0.150158012719288,Geography
321,BENE_COUNTY_CD_942,-1.2265895087593224,0.2932911407842191,1.2265895087593224,Geography
322,BENE_COUNTY_CD_943,-0.7225805523532157,0.4854977855898066,0.7225805523532157,Geography
323,BENE_COUNTY_CD_944,-0.0625918143957286,0.939326815130224,0.0625918143957286,Geography
324,BENE_COUNTY_CD_945,1.2300795939444762,3.4215018562807926,1.2300795939444762,Geography
325,BENE_COUNTY_CD_946,-0.6871332619515109,0.5030160192613169,0.6871332619515109,Geography
326,BENE_COUNTY_CD_947,1.0096736170097882,2.744705043770548,1.0096736170097882,Geography
327,BENE_COUNTY_CD_948,0.8410099017752438,2.3187074615339904,0.8410099017752438,Geography
328,BENE_COUNTY_CD_949,0.4599401661189372,1.5839792065355789,0.4599401661189372,Geography
329,BENE_COUNTY_CD_950,-0.0958719250479593,0.9085803750051684,0.0958719250479593,Geography
330,BENE_COUNTY_CD_951,-0.761193099475867,0.4671087871670146,0.761193099475867,Geography
331,BENE_COUNTY_CD_952,-0.999940793666439,0.3679012226091397,0.999940793666439,Geography
332,BENE_COUNTY_CD_953,0.7613424639579186,2.14114870692826,0.7613424639579186,Geography
333,BENE_COUNTY_CD_954,-1.0447451416270943,0.3517814624055707,1.0447451416270943,Geography
334,BENE_COUNTY_CD_960,-0.1892765323732604,0.8275576285750477,0.1892765323732604,Geography
335,BENE_COUNTY_CD_961,-0.6578457066220573,0.5179659841090314,0.6578457066220573,Geography
336,BENE_COUNTY_CD_962,-0.3485593515659227,0.7057040291417366,0.3485593515659227,Geography
337,BENE_COUNTY_CD_963,0.8893267912738874,2.433490852448144,0.8893267912738874,Geography
338,BENE_COUNTY_CD_970,0.2540007131773448,1.2891727236762565,0.2540007131773448,Geography
339,BENE_COUNTY_CD_971,0.696168659528412,2.006052096473738,0.696168659528412,Geography
340,BENE_COUNTY_CD_972,0.8837790171612581,2.420027774481628,0.8837790171612581,Geography
341,BENE_COUNTY_CD_973,0.0005115063439073,1.0005116371855851,0.0005115063439073,Geography
342,BENE_COUNTY_CD_974,-0.0651228263177895,0.9369523738995096,0.0651228263177895,Geography
343,BENE_COUNTY_CD_975,0.5498861273505387,1.733055658991166,0.5498861273505387,Geography
344,BENE_COUNTY_CD_976,-0.3974754730947053,0.6720144248796147,0.3974754730947053,Geography
345,BENE_COUNTY_CD_977,0.6987437329389811,2.0112244846690626,0.6987437329389811,Geography
346,BENE_COUNTY_CD_978,-0.6691611952591061,0.5121379814352769,0.6691611952591061,Geography
347,BENE_COUNTY_CD_979,0.0242015580868929,1.0244967926951527,0.0242015580868929,Geography
348,BENE_COUNTY_CD_980,-0.3165708971011017,0.7286433510271902,0.3165708971011017,Geography
349,BENE_COUNTY_CD_981,-0.2252493206398841,0.7983171570008918,0.2252493206398841,Geography
350,BENE_COUNTY_CD_982,0.0022415603311276,1.0022440745056935,0.0022415603311276,Geography
351,BENE_COUNTY_CD_983,-1.4214915813543447,0.2413537495271888,1.4214915813543447,Geography
352,BENE_COUNTY_CD_984,1.0148052940735628,2.758826185270506,1.0148052940735628,Geography
353,BENE_COUNTY_CD_985,-2.46340176099863,0.085144815448833,2.46340176099863,Geography
354,BENE_COUNTY_CD_986,0.5338030528736398,1.7054057396149238,0.5338030528736398,Geography
355,BENE_COUNTY_CD_987,1.1528455514799925,3.1671925085363446,1.1528455514799925,Geography
356,BENE_COUNTY_CD_988,-0.747572190474316,0.4735147620100874,0.747572190474316,Geography
357,BENE_COUNTY_CD_989,-0.082092158667232,0.9211870594126396,0.082092158667232,Geography
358,BENE_COUNTY_CD_990,-0.6529253098490069,0.5205208626192498,0.6529253098490069,Geography
359,BENE_COUNTY_CD_991,0.2090043368383011,1.2324503434565186,0.2090043368383011,Geography
360,BENE_COUNTY_CD_992,-0.2504954025556514,0.7784150587254302,0.2504954025556514,Geography
361,BENE_COUNTY_CD_993,-0.8175611671804817,0.4415071045681607,0.8175611671804817,Geography
362,BENE_COUNTY_CD_994,-0.2461425284137762,0.7818107867328054,0.2461425284137762,Geography
363,BENE_COUNTY_CD_995,-0.0427841409210719,0.9581181862559998,0.0427841409210719,Geography
364,BENE_COUNTY_CD_996,-0.7687951012818874,0.4635712883955031,0.7687951012818874,Geography
365,BENE_COUNTY_CD_999,0.4163614998855758,1.5164339605002737,0.4163614998855758,Geography
366,SEX_Female,-0.2132787299865589,0.8079309112572969,0.2132787299865589,Demographics
367,SEX_Male,-0.2099786801909522,0.8106015276557488,0.2099786801909522,Demographics
368,RACE_Black,-0.0080992546015861,0.9919334559909204,0.0080992546015861,Demographics
369,RACE_Hispanic,-0.252802865634421,0.7766209654155363,0.252802865634421,Demographics
370,RACE_Others,-0.0983594775050319,0.9063230424414744,0.0983594775050319,Demographics
371,RACE_White,-0.063995812436421,0.9380089274945268,0.063995812436421,Demographics
372,STATE_AK,-0.1208266135747446,0.8861875991729081,0.1208266135747446,Geography
373,STATE_AL,0.0660133154192891,1.0682409411473273,0.0660133154192891,Geography
374,STATE_AR,-0.1049096839249432,0.9004058400355041,0.1049096839249432,Geography
375,STATE_AZ,0.0973568514727938,1.1022536442835846,0.0973568514727938,Geography
376,STATE_CA,0.0093530833942683,1.009396960166441,0.0093530833942683,Geography
377,STATE_CO,-0.1904449579390714,0.8265912537630997,0.1904449579390714,Geography
378,STATE_CT,0.1495661808769632,1.1613303261282204,0.1495661808769632,Geography
379,STATE_DC,0.0858888664287231,1.089685220965534,0.0858888664287231,Geography
380,STATE_DE,0.0988221329518141,1.1038699400086422,0.0988221329518141,Geography
381,STATE_FL,-0.0685150318904419,0.9337794235280334,0.0685150318904419,Geography
382,STATE_GA,-0.0308020080502513,0.969667540438342,0.0308020080502513,Geography
383,STATE_HI,0.0048210201869321,1.0048326600024982,0.0048210201869321,Geography
384,STATE_IA,-0.0970442695966756,0.9075158298842204,0.0970442695966756,Geography
385,STATE_ID,-0.1577615244461171,0.8540534285495699,0.1577615244461171,Geography
386,STATE_IL,0.0350405177639211,1.035661670644591,0.0350405177639211,Geography
387,STATE_IN,-0.065278583588566,0.9368064481196988,0.065278583588566,Geography
388,STATE_KS,-0.2806038929112298,0.7553274667962203,0.2806038929112298,Geography
389,STATE_KY,-0.1399293307027972,0.8694196745052225,0.1399293307027972,Geography
390,STATE_LA,0.2370846958748269,1.267548469355599,0.2370846958748269,Geography
391,STATE_MD,0.017508490480806,1.0176626625593843,0.017508490480806,Geography
392,STATE_ME,0.1607923935861439,1.1744411219930433,0.1607923935861439,Geography
393,STATE_MI,-0.0294475802088629,0.9709817749690108,0.0294475802088629,Geography
394,STATE_MN,0.024704656208466,1.0250123447828847,0.024704656208466,Geography
395,STATE_MO,-0.1089475023173113,0.8967774950028696,0.1089475023173113,Geography
396,STATE_MS,-0.1447543930608412,0.8652347746808623,0.1447543930608412,Geography
397,STATE_MT,-0.0850934333945482,0.9184264686898804,0.0850934333945482,Geography
398,STATE_NC,-0.0604590234418755,0.9413323407875078,0.0604590234418755,Geography
399,STATE_ND,0.2103136313013825,1.2340650406936386,0.2103136313013825,Geography
400,STATE_NE,0.0769484873580476,1.0799864420047751,0.0769484873580476,Geography
401,STATE_NH,0.0497227853146254,1.0509797089800974,0.0497227853146254,Geography
402,STATE_NJ,0.0264287693237929,1.0267811063442531,0.0264287693237929,Geography
403,STATE_NM,0.0866409151869825,1.0905050256107491,0.0866409151869825,Geography
404,STATE_NV,0.069389780275355,1.071853915250485,0.069389780275355,Geography
405,STATE_NY,-0.0013210193284358,0.9986798528335074,0.0013210193284358,Geography
406,STATE_OH,0.0147072521912661,1.0148159359844355,0.0147072521912661,Geography
407,STATE_OK,0.116451220876914,1.123502705653783,0.116451220876914,Geography
408,STATE_OR,-0.0972853543550347,0.9072970680208008,0.0972853543550347,Geography
409,STATE_Others,-0.1147343734710775,0.8916029458506832,0.1147343734710775,Geography
410,STATE_PA,0.0194399875406698,1.0196301745101457,0.0194399875406698,Geography
411,STATE_RI,-0.2093738565821103,0.811091946890654,0.2093738565821103,Geography
412,STATE_SC,-0.0783453270303058,0.924645066469989,0.0783453270303058,Geography
413,STATE_SD,0.0531157335836419,1.0545516851028098,0.0531157335836419,Geography
414,STATE_TN,-0.064275173066143,0.9377469213286648,0.064275173066143,Geography
415,STATE_TX,0.0125444328584277,1.0126234442951896,0.0125444328584277,Geography
416,STATE_UT,0.077195579835661,1.0802533315023546,0.077195579835661,Geography
417,STATE_Unknown,0.017340405423279,1.017491623047201,0.017340405423279,Geography
418,STATE_VA,0.0462761182090101,1.047363567186804,0.0462761182090101,Geography
419,STATE_VT,0.1480797581897643,1.159605380700739,0.1480797581897643,Geography
420,STATE_WA,0.0364703165652493,1.0371435175788972,0.0364703165652493,Geography
421,STATE_WI,-0.0665113093743155,0.9356523341540184,0.0665113093743155,Geography
422,STATE_WV,-0.520406131578027,0.5942791434262001,0.520406131578027,Geography
423,STATE_WY,0.3657955849772011,1.4416605154650728,0.3657955849772011,Geography
